Date,Close
7/25/2014 16:00:00,34.25
7/28/2014 16:00:00,34.23
7/29/2014 16:00:00,34.19
7/30/2014 16:00:00,34.35
7/31/2014 16:00:00,33.89
8/1/2014 16:00:00,33.74
8/4/2014 16:00:00,34.05
8/5/2014 16:00:00,32.82
8/6/2014 16:00:00,32.85
8/7/2014 16:00:00,32.68
8/8/2014 16:00:00,32.6
8/11/2014 16:00:00,33.02
8/12/2014 16:00:00,33.13
8/13/2014 16:00:00,34.1
8/14/2014 16:00:00,33.94
8/15/2014 16:00:00,34.17
8/18/2014 16:00:00,34.41
8/19/2014 16:00:00,34.34
8/20/2014 16:00:00,34.5
8/21/2014 16:00:00,35.15
8/22/2014 16:00:00,34.94
8/25/2014 16:00:00,34.81
8/26/2014 16:00:00,34.8
8/27/2014 16:00:00,34.79
8/28/2014 16:00:00,34.65
8/29/2014 16:00:00,34.92
9/2/2014 16:00:00,34.57
9/3/2014 16:00:00,34.57
9/4/2014 16:00:00,34.91
9/5/2014 16:00:00,35
9/8/2014 16:00:00,35.33
9/9/2014 16:00:00,34.91
9/10/2014 16:00:00,35.02
9/11/2014 16:00:00,35.02
9/12/2014 16:00:00,34.62
9/15/2014 16:00:00,34.54
9/16/2014 16:00:00,34.93
9/17/2014 16:00:00,34.98
9/18/2014 16:00:00,35.17
9/19/2014 16:00:00,34.82
9/22/2014 16:00:00,34.71
9/23/2014 16:00:00,34.42
9/24/2014 16:00:00,34.75
9/25/2014 16:00:00,34.14
9/26/2014 16:00:00,34.26
9/29/2014 16:00:00,34.9
9/30/2014 16:00:00,34.82
10/1/2014 16:00:00,33.99
10/2/2014 16:00:00,33.52
10/3/2014 16:00:00,34.03
10/6/2014 16:00:00,34.11
10/7/2014 16:00:00,33.47
10/8/2014 16:00:00,34.27
10/9/2014 16:00:00,33.62
10/10/2014 16:00:00,31.91
10/13/2014 16:00:00,31.47
10/14/2014 16:00:00,32.14
10/15/2014 16:00:00,31.28
10/16/2014 16:00:00,30.85
10/17/2014 16:00:00,31.38
10/20/2014 16:00:00,31.58
10/21/2014 16:00:00,32.61
10/22/2014 16:00:00,32.27
10/23/2014 16:00:00,32.69
10/24/2014 16:00:00,33.18
10/27/2014 16:00:00,33.2
10/28/2014 16:00:00,33.74
10/29/2014 16:00:00,33.92
10/30/2014 16:00:00,32.58
10/31/2014 16:00:00,34.01
11/3/2014 16:00:00,34.31
11/4/2014 16:00:00,34.54
11/5/2014 16:00:00,33.76
11/6/2014 16:00:00,33.82
11/7/2014 16:00:00,33.58
11/10/2014 16:00:00,33.26
11/11/2014 16:00:00,33.31
11/12/2014 16:00:00,33.38
11/13/2014 16:00:00,33.68
11/14/2014 16:00:00,33.95
11/17/2014 16:00:00,34.24
11/18/2014 16:00:00,34.71
11/19/2014 16:00:00,34.35
11/20/2014 16:00:00,35.95
11/21/2014 16:00:00,35.59
11/24/2014 16:00:00,36.25
11/25/2014 16:00:00,36.32
11/26/2014 16:00:00,36.9
11/28/2014 16:00:00,37.25
12/1/2014 16:00:00,37.17
12/2/2014 16:00:00,37.6
12/3/2014 16:00:00,37.43
12/4/2014 16:00:00,37.46
12/5/2014 16:00:00,37.67
12/8/2014 16:00:00,37.2
12/9/2014 16:00:00,36.89
12/10/2014 16:00:00,36.42
12/11/2014 16:00:00,36.7
12/12/2014 16:00:00,36.23
12/15/2014 16:00:00,35.92
12/16/2014 16:00:00,35.56
12/17/2014 16:00:00,36.24
12/18/2014 16:00:00,37.02
12/19/2014 16:00:00,36.37
12/22/2014 16:00:00,37.21
12/23/2014 16:00:00,37.43
12/24/2014 16:00:00,37.44
12/26/2014 16:00:00,37.55
12/29/2014 16:00:00,37.18
12/30/2014 16:00:00,36.76
12/31/2014 16:00:00,36.29
1/2/2015 16:00:00,36.36
1/5/2015 16:00:00,35.95
1/6/2015 16:00:00,35.28
1/7/2015 16:00:00,36.02
1/8/2015 16:00:00,36.69
1/9/2015 16:00:00,36.76
1/12/2015 16:00:00,36.6
1/13/2015 16:00:00,36.5
1/14/2015 16:00:00,36.35
1/15/2015 16:00:00,36.19
1/16/2015 16:00:00,36.45
1/20/2015 16:00:00,36.09
1/21/2015 16:00:00,36.48
1/22/2015 16:00:00,36.91
1/23/2015 16:00:00,36.45
1/26/2015 16:00:00,35.81
1/27/2015 16:00:00,34.19
1/28/2015 16:00:00,33.78
1/29/2015 16:00:00,34.21
1/30/2015 16:00:00,33.04
2/2/2015 16:00:00,33.65
2/3/2015 16:00:00,33.7
2/4/2015 16:00:00,33.6
2/5/2015 16:00:00,33.94
2/6/2015 16:00:00,33.3
2/9/2015 16:00:00,32.93
2/10/2015 16:00:00,33.7
2/11/2015 16:00:00,33.55
2/12/2015 16:00:00,34.13
2/13/2015 16:00:00,34.36
2/17/2015 16:00:00,34.74
2/18/2015 16:00:00,34.27
2/19/2015 16:00:00,34.21
2/20/2015 16:00:00,34.41
2/23/2015 16:00:00,33.76
2/24/2015 16:00:00,34.41
2/25/2015 16:00:00,33.95
2/26/2015 16:00:00,33.65
2/27/2015 16:00:00,33.25
3/2/2015 16:00:00,34.06
3/3/2015 16:00:00,34.1
3/4/2015 16:00:00,34.12
3/5/2015 16:00:00,33.73
3/6/2015 16:00:00,33.19
3/9/2015 16:00:00,32.72
3/10/2015 16:00:00,31.7
3/11/2015 16:00:00,32.33
3/12/2015 16:00:00,30.8
3/13/2015 16:00:00,30.93
3/16/2015 16:00:00,30.83
3/17/2015 16:00:00,30.59
3/18/2015 16:00:00,30.89
3/19/2015 16:00:00,30.74
3/20/2015 16:00:00,31.31
3/23/2015 16:00:00,31.2
3/24/2015 16:00:00,30.79
3/25/2015 16:00:00,29.89
3/26/2015 16:00:00,30.08
3/27/2015 16:00:00,32
3/30/2015 16:00:00,31.46
3/31/2015 16:00:00,31.27
4/1/2015 16:00:00,30.81
4/2/2015 16:00:00,30.81
4/6/2015 16:00:00,31.04
4/7/2015 16:00:00,31.26
4/8/2015 16:00:00,31.31
4/9/2015 16:00:00,31.24
4/10/2015 16:00:00,31.93
4/13/2015 16:00:00,31.73
4/14/2015 16:00:00,31.49
4/15/2015 16:00:00,32.83
4/16/2015 16:00:00,32.87
4/17/2015 16:00:00,32.47
4/20/2015 16:00:00,32.73
4/21/2015 16:00:00,32.43
4/22/2015 16:00:00,32.7
4/23/2015 16:00:00,32.35
4/24/2015 16:00:00,32.08
4/27/2015 16:00:00,32.5
4/28/2015 16:00:00,33.02
4/29/2015 16:00:00,32.89
4/30/2015 16:00:00,32.55
5/1/2015 16:00:00,33.42
5/4/2015 16:00:00,33.43
5/5/2015 16:00:00,32.64
5/6/2015 16:00:00,32.22
5/7/2015 16:00:00,32.24
5/8/2015 16:00:00,32.8
5/11/2015 16:00:00,32.69
5/12/2015 16:00:00,32.25
5/13/2015 16:00:00,32.64
5/14/2015 16:00:00,32.97
5/15/2015 16:00:00,32.99
5/18/2015 16:00:00,33.41
5/19/2015 16:00:00,33.15
5/20/2015 16:00:00,33.37
5/21/2015 16:00:00,33.55
5/22/2015 16:00:00,33.45
5/26/2015 16:00:00,33.1
5/27/2015 16:00:00,33.71
5/28/2015 16:00:00,34.01
5/29/2015 16:00:00,34.46
6/1/2015 16:00:00,33.91
6/2/2015 16:00:00,33.27
6/3/2015 16:00:00,32.73
6/4/2015 16:00:00,32.31
6/5/2015 16:00:00,31.84
6/8/2015 16:00:00,31.3
6/9/2015 16:00:00,31.25
6/10/2015 16:00:00,31.82
6/11/2015 16:00:00,31.85
6/12/2015 16:00:00,31.32
6/15/2015 16:00:00,31.39
6/16/2015 16:00:00,31.64
6/17/2015 16:00:00,31.95
6/18/2015 16:00:00,32.38
6/19/2015 16:00:00,32.07
6/22/2015 16:00:00,32.26
6/23/2015 16:00:00,32.09
6/24/2015 16:00:00,31.91
6/25/2015 16:00:00,31.99
6/26/2015 16:00:00,31.02
6/29/2015 16:00:00,30.39
6/30/2015 16:00:00,30.42
7/1/2015 16:00:00,30.18
7/2/2015 16:00:00,30.56
7/6/2015 16:00:00,30.04
7/7/2015 16:00:00,29.9
7/8/2015 16:00:00,29.5
7/9/2015 16:00:00,28.93
7/10/2015 16:00:00,29.17
7/13/2015 16:00:00,29.73
7/14/2015 16:00:00,29.65
7/15/2015 16:00:00,29.69
7/16/2015 16:00:00,29.9
7/17/2015 16:00:00,29.47
7/20/2015 16:00:00,29.1
7/21/2015 16:00:00,28.72
7/22/2015 16:00:00,28.61
7/23/2015 16:00:00,28.6
7/24/2015 16:00:00,28.06
7/27/2015 16:00:00,28.35
7/28/2015 16:00:00,28.96
7/29/2015 16:00:00,29.01
7/30/2015 16:00:00,28.91
7/31/2015 16:00:00,28.95
8/3/2015 16:00:00,29.05
8/4/2015 16:00:00,29.13
8/5/2015 16:00:00,29.12
8/6/2015 16:00:00,29.01
8/7/2015 16:00:00,28.88
8/10/2015 16:00:00,29.64
8/11/2015 16:00:00,28.97
8/12/2015 16:00:00,29.46
8/13/2015 16:00:00,28.87
8/14/2015 16:00:00,29.02
8/17/2015 16:00:00,29.08
8/18/2015 16:00:00,28.91
8/19/2015 16:00:00,28.36
8/20/2015 16:00:00,27.53
8/21/2015 16:00:00,26.56
8/24/2015 16:00:00,26.25
8/25/2015 16:00:00,25.87
8/26/2015 16:00:00,27.3
8/27/2015 16:00:00,27.72
8/28/2015 16:00:00,28.42
8/31/2015 16:00:00,28.54
9/1/2015 16:00:00,27.82
9/2/2015 16:00:00,28.6
9/3/2015 16:00:00,29.08
9/4/2015 16:00:00,28.52
9/8/2015 16:00:00,29.5
9/9/2015 16:00:00,29.24
9/10/2015 16:00:00,29.27
9/11/2015 16:00:00,29.47
9/14/2015 16:00:00,29.39
9/15/2015 16:00:00,29.73
9/16/2015 16:00:00,29.77
9/17/2015 16:00:00,29.71
9/18/2015 16:00:00,29.02
9/21/2015 16:00:00,29.16
9/22/2015 16:00:00,28.67
9/23/2015 16:00:00,28.74
9/24/2015 16:00:00,28.48
9/25/2015 16:00:00,28.81
9/28/2015 16:00:00,28.76
9/29/2015 16:00:00,29.24
9/30/2015 16:00:00,30.14
10/1/2015 16:00:00,30
10/2/2015 16:00:00,30.51
10/5/2015 16:00:00,31.21
10/6/2015 16:00:00,31.74
10/7/2015 16:00:00,32.32
10/8/2015 16:00:00,32.52
10/9/2015 16:00:00,32.14
10/12/2015 16:00:00,32.21
10/13/2015 16:00:00,32.04
10/14/2015 16:00:00,32.8
10/15/2015 16:00:00,32.75
10/16/2015 16:00:00,33.04
10/19/2015 16:00:00,33.59
10/20/2015 16:00:00,33.44
10/21/2015 16:00:00,33.37
10/22/2015 16:00:00,34.4
10/23/2015 16:00:00,34.9
10/26/2015 16:00:00,34.59
10/27/2015 16:00:00,34.47
10/28/2015 16:00:00,34.71
10/29/2015 16:00:00,34.03
10/30/2015 16:00:00,33.86
11/2/2015 16:00:00,34.11
11/3/2015 16:00:00,34.31
11/4/2015 16:00:00,34.15
11/5/2015 16:00:00,34
11/6/2015 16:00:00,33.84
11/9/2015 16:00:00,33.35
11/10/2015 16:00:00,33.21
11/11/2015 16:00:00,32.86
11/12/2015 16:00:00,32.4
11/13/2015 16:00:00,32.11
11/16/2015 16:00:00,32.1
11/17/2015 16:00:00,32.64
11/18/2015 16:00:00,33.16
11/19/2015 16:00:00,34.3
11/20/2015 16:00:00,34.66
11/23/2015 16:00:00,34.48
11/24/2015 16:00:00,34.36
11/25/2015 16:00:00,34.45
11/27/2015 16:00:00,34.46
11/30/2015 16:00:00,34.77
12/1/2015 16:00:00,35.09
12/2/2015 16:00:00,34.83
12/3/2015 16:00:00,34.04
12/4/2015 16:00:00,34.94
12/7/2015 16:00:00,34.99
12/8/2015 16:00:00,34.75
12/9/2015 16:00:00,34.81
12/10/2015 16:00:00,34.77
12/11/2015 16:00:00,34.27
12/14/2015 16:00:00,34.47
12/15/2015 16:00:00,35.18
12/16/2015 16:00:00,35.3
12/17/2015 16:00:00,34.91
12/18/2015 16:00:00,33.87
12/21/2015 16:00:00,34.24
12/22/2015 16:00:00,34.73
12/23/2015 16:00:00,35
12/24/2015 16:00:00,34.98
12/28/2015 16:00:00,34.93
12/29/2015 16:00:00,35.44
12/30/2015 16:00:00,34.99
12/31/2015 16:00:00,34.45
1/4/2016 16:00:00,33.99
1/5/2016 16:00:00,33.83
1/6/2016 16:00:00,33.08
1/7/2016 16:00:00,31.84
1/8/2016 16:00:00,31.51
1/11/2016 16:00:00,32.06
1/12/2016 16:00:00,32.68
1/13/2016 16:00:00,31.91
1/14/2016 16:00:00,32.74
1/15/2016 16:00:00,29.76
1/19/2016 16:00:00,29.8
1/20/2016 16:00:00,29.59
1/21/2016 16:00:00,29.66
1/22/2016 16:00:00,29.93
1/25/2016 16:00:00,29.6
1/26/2016 16:00:00,29.94
1/27/2016 16:00:00,29.81
1/28/2016 16:00:00,29.97
1/29/2016 16:00:00,31.02
2/1/2016 16:00:00,30.82
2/2/2016 16:00:00,29.8
2/3/2016 16:00:00,29.34
2/4/2016 16:00:00,29.77
2/5/2016 16:00:00,29.04
2/8/2016 16:00:00,28.82
2/9/2016 16:00:00,28.81
2/10/2016 16:00:00,28.23
2/11/2016 16:00:00,28.22
2/12/2016 16:00:00,28.64
2/16/2016 16:00:00,28.78
2/17/2016 16:00:00,29.47
2/18/2016 16:00:00,29.42
2/19/2016 16:00:00,28.71
2/22/2016 16:00:00,29.35
2/23/2016 16:00:00,28.8
2/24/2016 16:00:00,29.19
2/25/2016 16:00:00,29.62
2/26/2016 16:00:00,29.8
2/29/2016 16:00:00,29.59
3/1/2016 16:00:00,30.37
3/2/2016 16:00:00,30.54
3/3/2016 16:00:00,30.58
3/4/2016 16:00:00,30.63
3/7/2016 16:00:00,30.94
3/8/2016 16:00:00,30.56
3/9/2016 16:00:00,30.87
3/10/2016 16:00:00,31.25
3/11/2016 16:00:00,31.76
3/14/2016 16:00:00,31.43
3/15/2016 16:00:00,31.65
3/16/2016 16:00:00,31.69
3/17/2016 16:00:00,31.98
3/18/2016 16:00:00,32.68
3/21/2016 16:00:00,32.34
3/22/2016 16:00:00,32.32
3/23/2016 16:00:00,32
3/24/2016 16:00:00,31.88
3/28/2016 16:00:00,31.9
3/29/2016 16:00:00,32.38
3/30/2016 16:00:00,32.71
3/31/2016 16:00:00,32.35
4/1/2016 16:00:00,32.45
4/4/2016 16:00:00,32
4/5/2016 16:00:00,31.9
4/6/2016 16:00:00,32.08
4/7/2016 16:00:00,31.55
4/8/2016 16:00:00,31.63
4/11/2016 16:00:00,31.67
4/12/2016 16:00:00,31.86
4/13/2016 16:00:00,32.13
4/14/2016 16:00:00,31.8
4/15/2016 16:00:00,31.46
4/18/2016 16:00:00,31.65
4/19/2016 16:00:00,31.6
4/20/2016 16:00:00,32
4/21/2016 16:00:00,31.97
4/22/2016 16:00:00,31.64
4/25/2016 16:00:00,31.39
4/26/2016 16:00:00,31.4
4/27/2016 16:00:00,31.75
4/28/2016 16:00:00,31.11
4/29/2016 16:00:00,30.28
5/2/2016 16:00:00,30.61
5/3/2016 16:00:00,30.36
5/4/2016 16:00:00,29.85
5/5/2016 16:00:00,29.9
5/6/2016 16:00:00,30.04
5/9/2016 16:00:00,29.8
5/10/2016 16:00:00,30.14
5/11/2016 16:00:00,30.06
5/12/2016 16:00:00,29.76
5/13/2016 16:00:00,29.91
5/16/2016 16:00:00,30.39
5/17/2016 16:00:00,29.98
5/18/2016 16:00:00,29.99
5/19/2016 16:00:00,29.63
5/20/2016 16:00:00,30.15
5/23/2016 16:00:00,30.23
5/24/2016 16:00:00,31.06
5/25/2016 16:00:00,31.39
5/26/2016 16:00:00,31.49
5/27/2016 16:00:00,31.57
5/31/2016 16:00:00,31.59
6/1/2016 16:00:00,31.66
6/2/2016 16:00:00,31.76
6/3/2016 16:00:00,31.62
6/6/2016 16:00:00,31.68
6/7/2016 16:00:00,31.88
6/8/2016 16:00:00,31.89
6/9/2016 16:00:00,31.94
6/10/2016 16:00:00,32.04
6/13/2016 16:00:00,32.17
6/14/2016 16:00:00,32.14
6/15/2016 16:00:00,31.61
6/16/2016 16:00:00,31.69
6/17/2016 16:00:00,31.76
6/20/2016 16:00:00,32.17
6/21/2016 16:00:00,32.32
6/22/2016 16:00:00,32.29
6/23/2016 16:00:00,32.99
6/24/2016 16:00:00,31.55
6/27/2016 16:00:00,30.72
6/28/2016 16:00:00,31.19
6/29/2016 16:00:00,31.93
6/30/2016 16:00:00,32.8
7/1/2016 16:00:00,32.75
7/5/2016 16:00:00,32.68
7/6/2016 16:00:00,32.97
7/7/2016 16:00:00,33.2
7/8/2016 16:00:00,34
7/11/2016 16:00:00,34.38
7/12/2016 16:00:00,34.94
7/13/2016 16:00:00,35.01
7/14/2016 16:00:00,35.2
7/15/2016 16:00:00,35.07
7/18/2016 16:00:00,35.05
7/19/2016 16:00:00,35.15
7/20/2016 16:00:00,35.69
7/21/2016 16:00:00,34.27
7/22/2016 16:00:00,34.66
7/25/2016 16:00:00,34.69
7/26/2016 16:00:00,35.09
7/27/2016 16:00:00,34.83
7/28/2016 16:00:00,34.77
7/29/2016 16:00:00,34.86
8/1/2016 16:00:00,34.85
8/2/2016 16:00:00,34.56
8/3/2016 16:00:00,34.25
8/4/2016 16:00:00,34.58
8/5/2016 16:00:00,34.98
8/8/2016 16:00:00,35.04
8/9/2016 16:00:00,34.92
8/10/2016 16:00:00,34.53
8/11/2016 16:00:00,34.68
8/12/2016 16:00:00,34.57
8/15/2016 16:00:00,34.91
8/16/2016 16:00:00,35.21
8/17/2016 16:00:00,35.02
8/18/2016 16:00:00,34.97
8/19/2016 16:00:00,35.24
8/22/2016 16:00:00,35.36
8/23/2016 16:00:00,35.4
8/24/2016 16:00:00,35.15
8/25/2016 16:00:00,35.09
8/26/2016 16:00:00,35.26
8/29/2016 16:00:00,35.55
8/30/2016 16:00:00,35.7
8/31/2016 16:00:00,35.89
9/1/2016 16:00:00,36.02
9/2/2016 16:00:00,36.08
9/6/2016 16:00:00,36.57
9/7/2016 16:00:00,36.46
9/8/2016 16:00:00,36.44
9/9/2016 16:00:00,35.44
9/12/2016 16:00:00,36.08
9/13/2016 16:00:00,35.61
9/14/2016 16:00:00,35.62
9/15/2016 16:00:00,36.56
9/16/2016 16:00:00,37.67
9/19/2016 16:00:00,37.16
9/20/2016 16:00:00,37.14
9/21/2016 16:00:00,37.45
9/22/2016 16:00:00,37.55
9/23/2016 16:00:00,37.19
9/26/2016 16:00:00,36.65
9/27/2016 16:00:00,37.18
9/28/2016 16:00:00,37.44
9/29/2016 16:00:00,37.32
9/30/2016 16:00:00,37.75
10/3/2016 16:00:00,37.66
10/4/2016 16:00:00,37.54
10/5/2016 16:00:00,37.99
10/6/2016 16:00:00,38.07
10/7/2016 16:00:00,38.1
10/10/2016 16:00:00,38.02
10/11/2016 16:00:00,37.27
10/12/2016 16:00:00,37.13
10/13/2016 16:00:00,36.97
10/14/2016 16:00:00,37.45
10/17/2016 16:00:00,37.29
10/18/2016 16:00:00,37.75
10/19/2016 16:00:00,35.51
10/20/2016 16:00:00,35.43
10/21/2016 16:00:00,35.15
10/24/2016 16:00:00,35.26
10/25/2016 16:00:00,35.1
10/26/2016 16:00:00,34.92
10/27/2016 16:00:00,34.81
10/28/2016 16:00:00,34.74
10/31/2016 16:00:00,34.87
11/1/2016 16:00:00,34.52
11/2/2016 16:00:00,34.6
11/3/2016 16:00:00,33.93
11/4/2016 16:00:00,33.61
11/7/2016 16:00:00,34.69
11/8/2016 16:00:00,34.74
11/9/2016 16:00:00,34.75
11/10/2016 16:00:00,34.5
11/11/2016 16:00:00,34.61
11/14/2016 16:00:00,34.48
11/15/2016 16:00:00,34.91
11/16/2016 16:00:00,34.84
11/17/2016 16:00:00,35.02
11/18/2016 16:00:00,34.95
11/21/2016 16:00:00,34.98
11/22/2016 16:00:00,35.48
11/23/2016 16:00:00,35.2
11/25/2016 16:00:00,35.44
11/28/2016 16:00:00,35.51
11/29/2016 16:00:00,35.31
11/30/2016 16:00:00,34.7
12/1/2016 16:00:00,33.76
12/2/2016 16:00:00,34.16
12/5/2016 16:00:00,34.39
12/6/2016 16:00:00,34.72
12/7/2016 16:00:00,35.5
12/8/2016 16:00:00,35.7
12/9/2016 16:00:00,35.76
12/12/2016 16:00:00,35.97
12/13/2016 16:00:00,36.8
12/14/2016 16:00:00,36.55
12/15/2016 16:00:00,36.79
12/16/2016 16:00:00,36.31
12/19/2016 16:00:00,36.89
12/20/2016 16:00:00,37.21
12/21/2016 16:00:00,36.98
12/22/2016 16:00:00,36.93
12/23/2016 16:00:00,36.97
12/27/2016 16:00:00,37.07
12/28/2016 16:00:00,36.63
12/29/2016 16:00:00,36.66
12/30/2016 16:00:00,36.27
1/3/2017 16:00:00,36.6
1/4/2017 16:00:00,36.41
1/5/2017 16:00:00,36.35
1/6/2017 16:00:00,36.48
1/9/2017 16:00:00,36.61
1/10/2017 16:00:00,36.54
1/11/2017 16:00:00,36.95
1/12/2017 16:00:00,36.71
1/13/2017 16:00:00,36.79
1/17/2017 16:00:00,36.8
1/18/2017 16:00:00,36.76
1/19/2017 16:00:00,36.57
1/20/2017 16:00:00,36.94
1/23/2017 16:00:00,36.77
1/24/2017 16:00:00,37.62
1/25/2017 16:00:00,37.8
1/26/2017 16:00:00,37.56
1/27/2017 16:00:00,37.98
1/30/2017 16:00:00,37.42
1/31/2017 16:00:00,36.82
2/1/2017 16:00:00,36.52
2/2/2017 16:00:00,36.68
2/3/2017 16:00:00,36.52
2/6/2017 16:00:00,36.27
2/7/2017 16:00:00,36.35
2/8/2017 16:00:00,36.38
2/9/2017 16:00:00,35.46
2/10/2017 16:00:00,35.34
2/13/2017 16:00:00,35.8
2/14/2017 16:00:00,35.93
2/15/2017 16:00:00,36.05
2/16/2017 16:00:00,36.41
2/17/2017 16:00:00,36.48
2/21/2017 16:00:00,36.52
2/22/2017 16:00:00,36.07
2/23/2017 16:00:00,36.18
2/24/2017 16:00:00,36.53
2/27/2017 16:00:00,36.51
2/28/2017 16:00:00,36.2
3/1/2017 16:00:00,35.93
3/2/2017 16:00:00,35.91
3/3/2017 16:00:00,35.9
3/6/2017 16:00:00,35.57
3/7/2017 16:00:00,35.8
3/8/2017 16:00:00,35.62
3/9/2017 16:00:00,35.82
3/10/2017 16:00:00,35.91
3/13/2017 16:00:00,35.16
3/14/2017 16:00:00,35.18
3/15/2017 16:00:00,35.1
3/16/2017 16:00:00,35.14
3/17/2017 16:00:00,35.27
3/20/2017 16:00:00,35.43
3/21/2017 16:00:00,35.04
3/22/2017 16:00:00,35.37
3/23/2017 16:00:00,35.27
3/24/2017 16:00:00,35.16
3/27/2017 16:00:00,35.39
3/28/2017 16:00:00,35.6
3/29/2017 16:00:00,35.57
3/30/2017 16:00:00,35.75
3/31/2017 16:00:00,36.07
4/3/2017 16:00:00,36.16
4/4/2017 16:00:00,36.28
4/5/2017 16:00:00,36.22
4/6/2017 16:00:00,36.03
4/7/2017 16:00:00,36.03
